2016-10-22,4.5200000000000005,0.6000000000000002,300.0
2016-10-23,23.320000000000018,4.359999999999993,300.0
2016-10-24,7.159999999999998,1.2000000000000004,300.0
2016-10-25,8.679999999999994,1.600000000000001,300.0
2016-10-26,5.039999999999999,0.8400000000000005,300.0
2016-10-27,5.320000000000004,0.9200000000000006,300.0
2016-10-28,4.639999999999999,0.7200000000000005,300.0
2016-10-29,10.639999999999999,1.9600000000000009,300.0
2016-10-30,7.440000000000003,1.4000000000000008,300.0
2016-10-31,8.840000000000005,1.6400000000000008,300.0
2016-11-01,11.439999999999996,2.2000000000000015,300.0
2016-11-02,18.19999999999999,3.3599999999999954,300.0
2016-11-03,14.160000000000002,2.6,300.0
2016-11-04,8.279999999999998,1.600000000000001,300.0
2016-11-05,19.64,3.679999999999998,300.0
2016-11-06,6.879999999999997,1.1200000000000006,300.0
2016-11-07,7.279999999999998,1.3600000000000008,300.0
2016-11-08,6.039999999999999,1.0000000000000004,300.0
2016-11-09,9.039999999999997,1.720000000000001,300.0
2016-11-10,11.240000000000006,1.8800000000000012,300.0
2016-11-11,6.479999999999992,1.2400000000000007,300.0
2016-11-12,10.279999999999996,1.960000000000001,300.0
2016-11-13,16.400000000000006,2.9999999999999996,300.0
2016-11-14,8.44,1.4800000000000009,300.0
2016-11-15,5.639999999999997,0.8800000000000007,300.0
2016-11-16,9.999999999999991,1.8000000000000012,300.0
2016-11-17,19.040000000000003,3.48,300.0
2016-11-18,17.679999999999982,3.159999999999996,300.0
2016-11-19,10.359999999999996,1.9600000000000013,300.0
2016-11-20,6.999999999999999,1.2000000000000006,300.0
2016-11-21,9.439999999999992,1.7600000000000011,300.0
2016-11-22,16.279999999999987,2.8399999999999976,300.0
2016-11-23,19.199999999999978,3.4800000000000018,300.0
2016-11-24,22.200000000000003,4.12,300.0
2016-11-25,13.799999999999992,2.5600000000000005,300.0
2016-11-26,10.399999999999997,1.8400000000000007,300.0
2016-11-27,15.67999999999999,2.7599999999999993,300.0
2016-11-28,23.079999999999984,4.239999999999997,300.0
2016-11-29,26.440000000000026,4.839999999999995,300.0
2016-11-30,24.32,4.439999999999996,300.0
2016-12-01,12.520000000000008,2.3199999999999994,300.0
2016-12-02,34.080000000000055,6.319999999999986,300.0
2016-12-03,16.08000000000001,2.919999999999995,300.0
2016-12-04,10.36,1.8000000000000012,300.0
2016-12-05,13.799999999999974,2.599999999999997,300.0
2016-12-06,11.519999999999994,2.080000000000001,300.0
2016-12-07,26.519999999999982,4.72,300.0
2016-12-08,19.83999999999999,3.6799999999999913,300.0
2016-12-09,13.039999999999983,2.3599999999999994,300.0
2016-12-10,8.320000000000002,1.3600000000000008,300.0
2016-12-11,0.0,0.0,300.0
2016-12-12,19.35999999999998,3.679999999999999,300.0
2016-12-13,25.95999999999998,4.879999999999993,300.0
2016-12-14,8.559999999999993,1.680000000000001,300.0
2016-12-15,8.199999999999998,1.3600000000000008,300.0
2016-12-16,11.079999999999998,2.1199999999999983,300.0
2016-12-17,12.67999999999999,2.3200000000000003,300.0
2016-12-18,33.2,6.120000000000001,300.0
2016-12-19,33.67999999999999,6.159999999999998,300.0
2016-12-20,29.039999999999996,5.529999999999992,300.0
2016-12-21,25.319999999999993,5.999999999999995,300.0
2016-12-22,18.39999999999999,4.5199999999999925,300.0
2016-12-23,17.99999999999998,3.3199999999999945,300.0
2016-12-24,24.719999999999995,4.519999999999993,300.0
2016-12-25,31.959999999999983,5.879999999999993,300.0
2016-12-26,33.83999999999998,6.239999999999992,300.0
2016-12-27,20.8,3.840000000000001,300.0
2016-12-28,34.32000000000002,7.089999999999995,300.0
2016-12-29,35.32000000000001,8.59999999999999,300.0
2016-12-30,16.23999999999997,3.919999999999994,300.0
2016-12-31,17.75999999999998,4.359999999999993,300.0
2017-01-01,39.72000000000002,7.199999999999995,300.0
2017-01-02,32.27999999999998,5.83999999999999,300.0
2017-01-03,22.679999999999964,4.079999999999993,300.0
2017-01-04,15.640000000000004,2.879999999999996,300.0
2017-01-05,15.43999999999999,2.6800000000000006,300.0
2017-01-06,26.39999999999999,4.799999999999997,300.0
2017-01-07,26.480000000000004,4.67999999999999,300.0
2017-01-08,17.759999999999998,3.3599999999999985,300.0
2017-01-09,10.959999999999999,2.0800000000000005,300.0
2017-01-10,19.279999999999987,3.3199999999999994,300.0
2017-01-11,18.039999999999985,3.279999999999997,300.0
2017-01-12,22.759999999999994,4.039999999999997,300.0
2017-01-13,19.159999999999997,3.320000000000001,300.0
2017-01-14,28.400000000000002,5.319999999999991,300.0
2017-01-15,37.35999999999999,6.759999999999996,300.0
2017-01-16,34.88,6.699999999999993,300.0
2017-01-17,21.2,5.159999999999997,300.0
2017-01-18,20.15999999999998,4.919999999999994,300.0
2017-01-19,29.800000000000015,7.31999999999999,300.0
2017-01-20,18.319999999999983,4.599999999999997,300.0
2017-01-21,21.039999999999985,5.1199999999999966,300.0
2017-01-22,27.919999999999984,6.719999999999996,300.0
2017-01-23,23.079999999999984,5.679999999999986,300.0
2017-01-24,23.200000000000006,4.239999999999998,300.0
2017-01-25,23.040000000000003,4.24,300.0
2017-01-26,24.759999999999966,4.759999999999989,300.0
2017-01-27,28.519999999999985,5.119999999999991,300.0
2017-01-28,27.27999999999998,4.920000000000001,300.0
2017-01-29,20.160000000000007,3.639999999999998,300.0
2017-01-30,16.200000000000006,2.9199999999999973,300.0
2017-01-31,30.479999999999986,5.679999999999993,300.0
2017-02-01,18.519999999999982,3.359999999999995,300.0
2017-02-02,22.519999999999975,4.199999999999993,300.0
